,基金代码
2496,003391
2497,003392
2498,003393
2499,003394
2500,003395
2501,003396
2502,003397
2503,003398
2504,003399
2505,003400
2506,003401
2507,003402
2508,003403
2509,003406
2510,003407
2511,003408
2512,003411
2513,003412
2514,003413
2515,003416
2516,003417
2517,003418
2518,003422
2519,003423
2520,003424
2521,003425
2522,003426
2523,003427
2524,003428
2525,003429
2526,003432
2527,003433
2528,003434
2529,003435
2530,003438
2531,003439
2532,003440
2533,003441
2534,003442
2535,003443
2536,003445
2537,003446
2538,003447
2539,003448
2540,003449
2541,003450
2542,003451
2543,003452
2544,003453
2545,003454
2546,003455
2547,003456
2548,003457
2549,003458
2550,003459
2551,003460
2552,003461
2553,003465
2554,003467
2555,003468
2556,003471
2557,003472
2558,003473
2559,003474
2560,003475
2561,003476
2562,003478
2563,003479
2564,003480
2565,003481
2566,003482
2567,003483
2568,003484
2569,003485
2570,003486
2571,003487
2572,003493
2573,003494
2574,003495
2575,003496
2576,003498
2577,003499
2578,003500
2579,003501
2580,003502
2581,003503
2582,003504
2583,003505
2584,003510
2585,003511
2586,003512
2587,003513
2588,003514
2589,003515
2590,003516
2591,003517
2592,003518
2593,003519
2594,003520
2595,003521
2596,003525
2597,003526
2598,003527
2599,003528
2600,003529
2601,003532
2602,003533
2603,003534
2604,003535
2605,003536
2606,003537
2607,003538
2608,003539
2609,003542
2610,003545
2611,003547
2612,003548
2613,003549
2614,003550
2615,003561
2616,003562
2617,003564
2618,003565
2619,003566
2620,003567
2621,003568
2622,003569
2623,003570
2624,003571
2625,003572
2626,003573
2627,003574
2628,003578
2629,003579
2630,003580
2631,003581
2632,003582
2633,003583
2634,003584
2635,003585
2636,003586
2637,003587
2638,003588
2639,003589
2640,003590
2641,003591
2642,003592
2643,003593
2644,003594
2645,003595
2646,003598
2647,003601
2648,003602
2649,003603
2650,003604
2651,003605
2652,003606
2653,003607
2654,003612
2655,003613
2656,003614
2657,003615
2658,003618
2659,003619
2660,003624
2661,003625
2662,003626
2663,003628
2664,003629
2665,003630
2666,003631
2667,003634
2668,003637
2669,003638
2670,003640
2671,003641
2672,003642
2673,003646
2674,003647
2675,003648
2676,003650
2677,003651
2678,003655
2679,003656
2680,003657
2681,003658
2682,003659
2683,003660
2684,003661
2685,003662
2686,003663
2687,003664
2688,003665
2689,003668
2690,003669
2691,003670
2692,003671
2693,003672
2694,003673
2695,003674
2696,003678
2697,003679
2698,003680
2699,003681
2700,003682
2701,003683
2702,003684
2703,003685
2704,003692
2705,003693
2706,003696
2707,003697
2708,003703
2709,003704
2710,003708
2711,003709
2712,003711
2713,003712
2714,003713
2715,003714
2716,003715
2717,003717
2718,003718
2719,003719
2720,003720
2721,003721
2722,003722
2723,003723
2724,003728
2725,003730
2726,003733
2727,003734
2728,003735
2729,003739
2730,003741
2731,003742
2732,003745
2733,003746
2734,003747
2735,003748
2736,003749
2737,003750
2738,003751
2739,003752
2740,003753
2741,003754
2742,003755
2743,003760
2744,003761
2745,003765
2746,003766
2747,003767
2748,003768
2749,003769
2750,003770
2751,003776
2752,003777
2753,003780
2754,003787
2755,003788
2756,003792
2757,003793
2758,003794
2759,003795
2760,003796
2761,003797
2762,003798
2763,003799
2764,003800
2765,003803
2766,003804
2767,003805
2768,003806
2769,003809
2770,003810
2771,003811
2772,003812
2773,003813
2774,003816
2775,003819
2776,003822
2777,003823
2778,003824
2779,003825
2780,003828
2781,003831
2782,003832
2783,003834
2784,003835
2785,003837
2786,003838
2787,003839
2788,003840
2789,003841
2790,003842
2791,003843
2792,003845
2793,003846
2794,003847
2795,003848
2796,003849
2797,003850
2798,003851
2799,003853
2800,003854
2801,003855
2802,003857
2803,003858
2804,003859
2805,003860
2806,003861
2807,003862
2808,003863
2809,003864
2810,003865
2811,003866
2812,003867
2813,003868
2814,003869
2815,003871
2816,003874
2817,003875
2818,003876
2819,003877
2820,003878
2821,003879
2822,003880
2823,003882
2824,003883
2825,003884
2826,003885
2827,003886
2828,003887
2829,003888
2830,003889
2831,003890
2832,003891
2833,003898
2834,003900
2835,003922
2836,003923
2837,003926
2838,003927
2839,003929
2840,003930
2841,003938
2842,003939
2843,003940
2844,003949
2845,003950
2846,003951
2847,003952
2848,003953
2849,003955
2850,003956
2851,003957
2852,003958
2853,003961
2854,003962
2855,003963
2856,003966
2857,003967
2858,003968
2859,003969
2860,003972
2861,003973
2862,003978
2863,003979
2864,003980
2865,003981
2866,003983
2867,003984
2868,003985
2869,003986
2870,003993
2871,003994
2872,003997
2873,003998
2874,003999
2875,004001
2876,004002
2877,004005
2878,004006
2879,004008
2880,004009
2881,004010
2882,004011
2883,004020
2884,004021
2885,004022
2886,004024
2887,004025
2888,004026
2889,004027
2890,004028
2891,004030
2892,004031
2893,004032
2894,004033
2895,004038
2896,004039
2897,004040
2898,004041
2899,004042
2900,004043
2901,004044
2902,004045
2903,004046
2904,004047
2905,004048
2906,004049
2907,004050
2908,004051
2909,004052
2910,004053
2911,004056
2912,004059
2913,004060
2914,004061
2915,004062
2916,004063
2917,004066
2918,004069
2919,004070
2920,004072
2921,004073
2922,004075
2923,004076
2924,004077
2925,004078
2926,004079
2927,004080
2928,004081
2929,004082
2930,004083
2931,004084
2932,004087
2933,004089
2934,004090
2935,004091
2936,004092
2937,004093
2938,004097
2939,004098
2940,004099
2941,004100
2942,004101
2943,004102
2944,004103
2945,004104
2946,004105
2947,004106
2948,004107
2949,004108
2950,004109
2951,004112
2952,004117
2953,004118
2954,004119
2955,004120
2956,004121
2957,004122
2958,004123
2959,004124
2960,004126
2961,004127
2962,004128
2963,004129
2964,004130
2965,004131
2966,004132
2967,004133
2968,004134
2969,004135
2970,004136
2971,004137
2972,004138
2973,004139
2974,004140
2975,004141
2976,004142
2977,004143
2978,004144
2979,004145
2980,004148
2981,004149
2982,004150
2983,004151
2984,004152
2985,004153
2986,004154
2987,004155
2988,004156
2989,004157
2990,004158
2991,004166
2992,004167
2993,004168
2994,004169
2995,004170
2996,004173
2997,004175
2998,004176
2999,004178
3000,004179
3001,004180
3002,004183
3003,004185
3004,004186
3005,004189
3006,004190
3007,004191
3008,004192
3009,004193
3010,004194
3011,004195
3012,004196
3013,004197
3014,004198
3015,004199
3016,004200
3017,004201
3018,004202
3019,004205
3020,004206
3021,004209
3022,004210
3023,004211
3024,004212
3025,004216
3026,004217
3027,004218
3028,004220
3029,004221
3030,004222
3031,004223
3032,004224
3033,004225
3034,004226
3035,004227
3036,004228
3037,004230
3038,004231
3039,004232
3040,004233
3041,004234
3042,004235
3043,004236
3044,004237
3045,004238
3046,004241
3047,004242
3048,004243
3049,004244
3050,004246
3051,004247
3052,004249
3053,004250
3054,004251
3055,004252
3056,004253
3057,004254
3058,004255
3059,004256
3060,004258
3061,004259
3062,004260
3063,004261
3064,004262
3065,004263
3066,004264
3067,004265
3068,004266
3069,004267
3070,004270
3071,004271
3072,004274
3073,004275
3074,004276
3075,004277
3076,004278
3077,004279
3078,004280
3079,004282
3080,004284
3081,004285
3082,004286
3083,004292
3084,004301
3085,004302
3086,004307
3087,004314
3088,004315
3089,004316
3090,004317
3091,004318
3092,004319
3093,004320
3094,004321
3095,004322
3096,004330
3097,004331
3098,004332
3099,004333
3100,004334
3101,004335
3102,004340
3103,004341
3104,004342
3105,004343
3106,004344
3107,004345
3108,004346
3109,004347
3110,004348
3111,004350
3112,004351
3113,004352
3114,004353
3115,004355
3116,004356
3117,004357
3118,004359
3119,004360
3120,004361
3121,004362
3122,004366
3123,004367
3124,004368
3125,004369
3126,004372
3127,004373
3128,004374
3129,004375
3130,004386
3131,004387
3132,004388
3133,004389
3134,004390
3135,004391
3136,004393
3137,004394
3138,004397
3139,004398
3140,004399
3141,004400
3142,004401
3143,004402
3144,004403
3145,004404
3146,004405
3147,004406
3148,004407
3149,004408
3150,004409
3151,004410
3152,004413
3153,004417
3154,004419
3155,004420
3156,004421
3157,004422
3158,004423
3159,004424
3160,004427
3161,004428
3162,004432
3163,004433
3164,004434
3165,004435
3166,004436
3167,004437
3168,004438
3169,004441
3170,004442
3171,004446
3172,004447
3173,004448
3174,004449
3175,004450
3176,004451
3177,004452
3178,004453
3179,004454
3180,004455
3181,004456
3182,004457
3183,004458
3184,004459
3185,004463
3186,004464
3187,004465
3188,004469
3189,004470
3190,004475
3191,004476
3192,004477
3193,004479
3194,004480
3195,004481
3196,004484
3197,004485
3198,004486
3199,004488
3200,004493
3201,004494
3202,004495
3203,004496
3204,004497
3205,004498
3206,004499
3207,004501
3208,004502
3209,004503
3210,004504
3211,004505
3212,004510
3213,004512
3214,004513
3215,004517
3216,004521
3217,004522
3218,004532
3219,004533
3220,004534
3221,004535
3222,004536
3223,004544
3224,004545
3225,004546
3226,004547
3227,004548
3228,004549
3229,004553
3230,004555
3231,004556
3232,004557
3233,004558
3234,004559
3235,004560
3236,004561
3237,004564
3238,004567
3239,004568
3240,004569
3241,004570
3242,004571
3243,004572
3244,004573
3245,004585
3246,004586
3247,004589
3248,004596
3249,004597
3250,004598
3251,004601
3252,004602
3253,004603
3254,004604
3255,004605
3256,004606
3257,004607
3258,004608
3259,004609
3260,004612
3261,004613
3262,004614
3263,004615
3264,004616
3265,004617
3266,004618
3267,004629
3268,004630
3269,004632
3270,004634
3271,004635
3272,004636
3273,004637
3274,004638
3275,004639
3276,004640
3277,004641
3278,004642
3279,004643
3280,004647
3281,004648
3282,004651
3283,004652
3284,004653
3285,004655
3286,004656
3287,004657
3288,004658
3289,004666
3290,004667
3291,004668
3292,004669
3293,004671
3294,004672
3295,004673
3296,004674
3297,004675
3298,004676
3299,004677
3300,004680
3301,004681
3302,004682
3303,004683
3304,004684
3305,004685
3306,004686
3307,004687
3308,004688
3309,004689
3310,004693
3311,004694
3312,004695
3313,004696
3314,004698
3315,004699
3316,004700
3317,004701
3318,004702
3319,004703
3320,004705
3321,004706
3322,004707
3323,004708
3324,004709
3325,004710
3326,004716
3327,004717
3328,004718
3329,004719
3330,004720
3331,004721
3332,004722
3333,004723
3334,004724
3335,004725
3336,004726
3337,004727
3338,004728
3339,004729
3340,004730
3341,004731
3342,004732
3343,004734
3344,004735
3345,004736
3346,004737
3347,004738
3348,004739
3349,004740
3350,004742
3351,004743
3352,004744
3353,004745
3354,004746
3355,004747
3356,004748
3357,004749
3358,004750
3359,004751
3360,004752
3361,004753
3362,004756
3363,004757
3364,004760
3365,004761
3366,004763
3367,004764
3368,004767
3369,004769
3370,004770
3371,004771
3372,004772
3373,004773
3374,004774
3375,004775
3376,004776
3377,004780
3378,004781
3379,004782
3380,004783
3381,004784
3382,004786
3383,004787
3384,004788
3385,004789
3386,004790
3387,004791
3388,004792
3389,004793
3390,004794
3391,004795
3392,004796
3393,004797
3394,004800
3395,004801
3396,004802
3397,004805
3398,004806
3399,004807
3400,004808
3401,004809
3402,004811
3403,004812
3404,004813
3405,004814
3406,004815
3407,004818
3408,004819
3409,004821
3410,004823
3411,004824
3412,004825
3413,004826
3414,004827
3415,004828
3416,004831
3417,004832
3418,004833
3419,004834
3420,004836
3421,004837
3422,004838
3423,004839
3424,004840
3425,004841
3426,004844
3427,004845
3428,004846
3429,004848
3430,004849
3431,004851
3432,004852
3433,004853
3434,004854
3435,004855
3436,004856
3437,004857
3438,004858
3439,004859
3440,004860
3441,004861
3442,004862
3443,004863
3444,004864
3445,004865
3446,004866
3447,004868
3448,004869
3449,004870
3450,004871
3451,004874
3452,004875
3453,004876
3454,004877
3455,004878
3456,004879
3457,004881
3458,004882
3459,004885
3460,004887
3461,004888
3462,004889
3463,004890
3464,004891
3465,004892
3466,004893
3467,004894
3468,004895
3469,004896
3470,004897
3471,004898
3472,004899
3473,004900
3474,004901
3475,004902
3476,004903
3477,004904
3478,004905
3479,004907
3480,004908
3481,004910
3482,004911
3483,004912
3484,004913
3485,004914
3486,004916
3487,004917
3488,004918
3489,004919
3490,004920
3491,004921
3492,004922
3493,004923
3494,004924
3495,004925
3496,004926
3497,004927
3498,004928
3499,004929
3500,004930
3501,004931
3502,004932
3503,004933
3504,004934
3505,004936
3506,004937
3507,004938
3508,004939
3509,004940
3510,004941
3511,004942
3512,004943
3513,004944
3514,004945
3515,004946
3516,004947
3517,004948
3518,004951
3519,004952
3520,004953
3521,004954
3522,004955
3523,004956
3524,004957
3525,004958
3526,004959
3527,004960
3528,004964
3529,004965
3530,004966
3531,004967
3532,004968
3533,004970
3534,004971
3535,004972
3536,004973
3537,004975
3538,004976
3539,004977
3540,004978
3541,004979
3542,004980
3543,004981
3544,004982
3545,004983
3546,004984
3547,004985
3548,004986
3549,004987
3550,004988
3551,004989
3552,004993
3553,004994
3554,004995
3555,004996
3556,004997
3557,004998
3558,004999
3559,005000
3560,005001
3561,005004
3562,005005
3563,005006
3564,005008
3565,005009
3566,005010
3567,005011
3568,005014
3569,005015
3570,005018
3571,005019
3572,005020
3573,005021
3574,005024
3575,005025
3576,005027
3577,005028
3578,005029
3579,005035
3580,005036
3581,005037
3582,005038
3583,005039
3584,005040
3585,005041
3586,005042
3587,005043
3588,005044
3589,005047
3590,005048
3591,005049
3592,005050
3593,005051
3594,005052
3595,005053
3596,005054
3597,005055
3598,005056
3599,005057
3600,005058
3601,005059
3602,005062
3603,005063
3604,005064
3605,005065
3606,005067
3607,005068
3608,005069
3609,005070
3610,005072
3611,005073
3612,005074
3613,005075
3614,005076
3615,005077
3616,005078
3617,005079
3618,005080
3619,005081
3620,005082
3621,005083
3622,005088
3623,005089
3624,005090
3625,005091
3626,005092
3627,005094
3628,005095
3629,005096
3630,005097
3631,005098
3632,005099
3633,005102
3634,005103
3635,005104
3636,005105
3637,005106
3638,005107
3639,005108
3640,005109
3641,005110
3642,005111
3643,005112
3644,005113
3645,005114
3646,005117
3647,005118
3648,005119
3649,005120
3650,005121
3651,005122
3652,005123
3653,005124
3654,005125
3655,005126
3656,005127
3657,005128
3658,005131
3659,005132
3660,005134
3661,005135
3662,005136
3663,005137
3664,005138
3665,005139
3666,005140
3667,005141
3668,005142
3669,005143
3670,005144
3671,005145
3672,005146
3673,005148
3674,005150
3675,005151
3676,005152
3677,005153
3678,005156
3679,005157
3680,005158
3681,005159
3682,005160
3683,005161
3684,005162
3685,005164
3686,005165
3687,005166
3688,005167
3689,005169
3690,005170
3691,005171
3692,005172
3693,005173
3694,005174
3695,005175
3696,005176
3697,005177
3698,005178
3699,005179
3700,005185
3701,005186
3702,005187
3703,005188
3704,005189
3705,005190
3706,005193
3707,005194
3708,005195
3709,005196
3710,005197
3711,005198
3712,005199
3713,005200
3714,005201
3715,005202
3716,005206
3717,005207
3718,005208
3719,005209
3720,005210
3721,005211
3722,005212
3723,005213
3724,005214
3725,005215
3726,005216
3727,005217
3728,005218
3729,005219
3730,005220
3731,005221
3732,005222
3733,005223
3734,005224
3735,005225
3736,005226
3737,005228
3738,005229
3739,005230
3740,005231
3741,005232
3742,005233
3743,005234
3744,005235
3745,005236
3746,005237
3747,005238
3748,005241
3749,005242
3750,005243
3751,005244
3752,005245
3753,005246
3754,005247
3755,005248
3756,005250
3757,005251
3758,005252
3759,005253
3760,005255
3761,005258
3762,005259
3763,005260
3764,005261
3765,005262
3766,005263
3767,005264
3768,005265
3769,005266
3770,005267
3771,005268
3772,005269
3773,005270
3774,005271
3775,005272
3776,005273
3777,005274
3778,005275
3779,005276
3780,005277
3781,005280
3782,005281
3783,005284
3784,005286
3785,005287
3786,005288
3787,005289
3788,005290
3789,005291
3790,005292
3791,005293
3792,005294
3793,005295
3794,005296
3795,005297
3796,005299
3797,005300
3798,005301
3799,005302
3800,005303
3801,005304
3802,005305
3803,005306
3804,005307
3805,005308
3806,005309
3807,005310
3808,005311
3809,005312
3810,005313
3811,005314
3812,005315
3813,005316
3814,005317
3815,005318
3816,005321
3817,005322
3818,005323
3819,005324
3820,005325
3821,005326
3822,005327
3823,005328
3824,005329
3825,005330
3826,005331
3827,005335
3828,005336
3829,005337
3830,005338
3831,005340
3832,005341
3833,005342
3834,005343
3835,005344
3836,005345
3837,005346
3838,005347
3839,005350
3840,005351
3841,005352
